yyyy-mm-dd hh:mm:ss,Power_kW,temp_C,solarRad_W/m2,Hour,Power-1,Power-2
02-02-2019 12:00,119.163,10.56083333,543.2833333,12,111.036,113.095
02-02-2019 13:00,118.557,11.5075,469.6916667,13,119.163,111.036
02-02-2019 14:00,118.837,11.51833333,428.7466667,14,118.557,119.163
02-02-2019 15:00,124.748,11.27166667,282.225,15,118.837,118.557
02-02-2019 16:00,123.571,10.62916667,199.785,16,124.748,118.837
02-02-2019 17:00,127.842,10.37166667,42.13016667,17,123.571,124.748
02-02-2019 18:00,122.74,9.564166667,2.234083333,18,127.842,123.571
02-02-2019 19:00,126.236,9.134166667,2.238916667,19,122.74,127.842
02-02-2019 20:00,124.595,8.748333333,2.44,20,126.236,122.74
02-02-2019 21:00,108.131,8.54,3.08875,21,124.595,126.236
02-02-2019 22:00,110.711,8.611666667,2.726416667,22,108.131,124.595
02-02-2019 23:00,106.199,8.701666667,4.870916667,23,110.711,108.131
02-03-2019 00:00,115.77,8.5575,3.534333333,0,106.199,110.711
02-03-2019 01:00,111.747,8.516666667,3.031083333,1,115.77,106.199
02-03-2019 02:00,114.983,8.4175,2.366333333,2,111.747,115.77
02-03-2019 03:00,108.491,8.309166667,2.83025,3,114.983,111.747
02-03-2019 04:00,112.485,8.361666667,3.31325,4,108.491,114.983
02-03-2019 05:00,108.342,8.4525,3.10475,5,112.485,108.491
02-03-2019 06:00,108.317,8.0825,4.0095,6,108.342,112.485
02-03-2019 07:00,119.819,7.58,9.691166667,7,108.317,108.342
02-03-2019 08:00,123.214,8.326666667,112.8741667,8,119.819,108.317
02-03-2019 09:00,126.582,9.25,280.2833333,9,123.214,119.819
02-03-2019 10:00,124.982,10.19166667,431.5083333,10,126.582,123.214
02-03-2019 11:00,125.314,11.02833333,537.325,11,124.982,126.582
02-03-2019 12:00,127.316,11.90916667,586.65,12,125.314,124.982
02-03-2019 13:00,125.128,12.27583333,576.25,13,127.316,125.314
02-03-2019 14:00,128.033,12.53083333,505.1,14,125.128,127.316
02-03-2019 15:00,131.543,12.54416667,383.225,15,128.033,125.128
02-03-2019 16:00,128.487,12.27416667,223.6833333,16,131.543,128.033
02-03-2019 17:00,126.734,11.43083333,55.72683333,17,128.487,131.543
02-03-2019 18:00,130.692,10.00416667,1.467833333,18,126.734,128.487
02-03-2019 19:00,119.303,9.328333333,1.013083333,19,130.692,126.734
02-03-2019 20:00,115.564,8.965833333,1.011083333,20,119.303,130.692
02-03-2019 21:00,106.669,8.556666667,1.092083333,21,115.564,119.303
02-03-2019 22:00,103.076,8.490833333,1.198166667,22,106.669,115.564
02-03-2019 23:00,102.036,8.398333333,1.008916667,23,103.076,106.669
02-04-2019 00:00,111.903,8.244166667,1.225666667,0,102.036,103.076
02-04-2019 01:00,108.291,7.9075,1.057166667,1,111.903,102.036
02-04-2019 02:00,108.673,7.659166667,1.052666667,2,108.291,111.903
02-04-2019 03:00,110.6,7.356666667,1.115083333,3,108.673,108.291
02-04-2019 04:00,107.589,6.50025,2.707833333,4,110.6,108.673
02-04-2019 05:00,113.85,5.68,4.243083333,5,107.589,110.6
02-04-2019 06:00,117.297,5.68625,4.013,6,113.85,107.589
02-04-2019 07:00,144.153,5.462,9.95525,7,117.297,113.85
02-04-2019 08:00,194.142,5.927916667,121.72,8,144.153,117.297
02-04-2019 09:00,235.141,6.436166667,289.0666667,9,194.142,144.153
02-04-2019 10:00,388.962,7.969666667,442.8166667,10,235.141,194.142
02-04-2019 11:00,329.262,9.340833333,533.7833333,11,388.962,235.141
02-04-2019 12:00,338.15,11.4525,564.375,12,329.262,388.962
02-04-2019 13:00,315.413,12.35083333,505.35,13,338.15,329.262
02-04-2019 14:00,337.57,13.3275,439.35,14,315.413,338.15
02-04-2019 15:00,374.08,13.3025,356.9583333,15,337.57,315.413
02-04-2019 16:00,363.304,12.7475,146.3716667,16,374.08,337.57
02-04-2019 17:00,326.718,12.03583333,34.23366667,17,363.304,374.08
02-04-2019 18:00,272.271,11.64,1.1285,18,326.718,363.304
02-04-2019 19:00,205.54,10.89333333,1.068583333,19,272.271,326.718
02-04-2019 20:00,150.847,10.30833333,1.126166667,20,205.54,272.271
02-04-2019 21:00,134.771,10.155,0.881583333,21,150.847,205.54
02-04-2019 22:00,118.539,9.955833333,1.198083333,22,134.771,150.847
02-04-2019 23:00,112.819,9.939166667,1.057166667,23,118.539,134.771
02-05-2019 00:00,109.003,9.68,0.87025,0,112.819,118.539
02-05-2019 01:00,104.838,9.109166667,0.87025,1,109.003,112.819
02-05-2019 02:00,104.541,8.3175,2.567083333,2,104.838,109.003
02-05-2019 03:00,108.303,8.644166667,2.137833333,3,104.541,104.838
02-05-2019 04:00,103.99,8.054166667,1.188916667,4,108.303,104.541
02-05-2019 05:00,104.685,7.74,2.11225,5,103.99,108.303
02-05-2019 06:00,123.474,7.870833333,1.08725,6,104.685,103.99
02-05-2019 07:00,151.687,7.421666667,8.7735,7,123.474,104.685
02-05-2019 08:00,185.435,7.445,125.6825,8,151.687,123.474
02-05-2019 09:00,238.832,7.785833333,304.4083333,9,185.435,151.687
02-05-2019 10:00,379.451,8.525,449.6083333,10,238.832,185.435
02-05-2019 11:00,335.841,10.68916667,554.1916667,11,379.451,238.832
02-05-2019 12:00,339.626,12.9075,590.5,12,335.841,379.451
02-05-2019 13:00,341.425,14.24833333,574.55,13,339.626,335.841
02-05-2019 14:00,372.435,15.55833333,514.7166667,14,341.425,339.626
02-05-2019 15:00,385.38,16.02666667,397.1916667,15,372.435,341.425
02-05-2019 16:00,410.125,16.80333333,234.9916667,16,385.38,372.435
02-05-2019 17:00,357.057,15.92083333,61.90666667,17,410.125,385.38
02-05-2019 18:00,329.771,14.18333333,1.407333333,18,357.057,410.125
02-05-2019 19:00,208.468,12.94666667,1.010666667,19,329.771,357.057
02-05-2019 20:00,161.326,12.44666667,0.86075,20,208.468,329.771
02-05-2019 21:00,138.011,12.54,0.734,21,161.326,208.468
02-05-2019 22:00,109.796,13.20583333,1.013166667,22,138.011,161.326
02-05-2019 23:00,104.613,12.44833333,0.826333333,23,109.796,138.011
02-06-2019 00:00,0,10.86166667,1.216333333,0,104.613,109.796
02-06-2019 01:00,0,9.389166667,3.34425,1,0,104.613
02-06-2019 02:00,0,10.1075,2.08675,2,0,0
02-06-2019 03:00,0,10.18416667,2.063833333,3,0,0
02-06-2019 04:00,0,9.911666667,1.35025,4,0,0
02-06-2019 05:00,0,9.213333333,2.322166667,5,0,0
02-06-2019 06:00,0,8.064166667,3.456166667,6,0,0
02-06-2019 07:00,0,7.565,11.60225,7,0,0
02-06-2019 08:00,0,7.906666667,85.60916667,8,0,0
02-06-2019 09:00,0,9.240833333,227.7083333,9,0,0
02-06-2019 10:00,0,11.0675,379.6833333,10,0,0
02-06-2019 11:00,0,13.4775,555.5333333,11,0,0
02-06-2019 12:00,0,16.0525,605.625,12,0,0
02-06-2019 13:00,0,16.55916667,570.5333333,13,0,0
02-06-2019 14:00,0,16.30333333,501.825,14,0,0
02-06-2019 15:00,0,17.075,353.3333333,15,0,0
02-06-2019 16:00,0,16.45333333,198.9083333,16,0,0
02-06-2019 17:00,0,14.85333333,47.585,17,0,0
02-06-2019 18:00,0,14.18083333,1.866666667,18,0,0
02-06-2019 19:00,0,12.36166667,1.45375,19,0,0
02-06-2019 20:00,114.969,11.14416667,2.824916667,20,0,0
02-06-2019 21:00,111.953,10.3125,2.88725,21,114.969,0
02-06-2019 22:00,112.096,10.29333333,3.817166667,22,111.953,114.969
02-06-2019 23:00,109.683,10.16333333,3.371833333,23,112.096,111.953
02-07-2019 00:00,114.132,10.02916667,3.634916667,0,109.683,112.096
02-07-2019 01:00,109.446,9.835833333,5.573916667,1,114.132,109.683
02-07-2019 02:00,109.216,9.584166667,4.51075,2,109.446,114.132
02-07-2019 03:00,107.518,9.904166667,4.274416667,3,109.216,109.446
02-07-2019 04:00,110.086,9.985,4.025583333,4,107.518,109.216
02-07-2019 05:00,107.667,10.21666667,5.088833333,5,110.086,107.518
02-07-2019 06:00,119.138,10.5725,5.38975,6,107.667,110.086
02-07-2019 07:00,292.154,10.66666667,8.752416667,7,119.138,107.667
02-07-2019 08:00,352.053,11.34416667,119.97,8,292.154,119.138
02-07-2019 09:00,378.032,12.57666667,292.3916667,9,352.053,292.154
02-07-2019 10:00,429.905,12.985,440.5416667,10,378.032,352.053
02-07-2019 11:00,403.926,13.30666667,390.375,11,429.905,378.032
02-07-2019 12:00,425.607,13.73166667,507.2833333,12,403.926,429.905
02-07-2019 13:00,400.629,13.91083333,484.5833333,13,425.607,403.926
02-07-2019 14:00,403.98,14.4125,461.9916667,14,400.629,425.607
02-07-2019 15:00,376.408,14.71083333,390.975,15,403.98,400.629
02-07-2019 16:00,394.45,14.50833333,230.3416667,16,376.408,403.98
02-07-2019 17:00,382.739,13.82166667,66.9825,17,394.45,376.408
02-07-2019 18:00,355.398,12.555,2.704166667,18,382.739,394.45
02-07-2019 19:00,191.782,11.83833333,2.877833333,19,355.398,382.739
02-07-2019 20:00,146.062,11.17666667,4.078,20,191.782,355.398
02-07-2019 21:00,111.588,10.7825,6.266,21,146.062,191.782
02-07-2019 22:00,109.001,10.66916667,5.086833333,22,111.588,146.062
02-07-2019 23:00,107.629,10.67916667,3.6995,23,109.001,111.588
02-08-2019 00:00,106.643,10.61333333,4.251416667,0,107.629,109.001
02-08-2019 01:00,106.502,10.27666667,4.79475,1,106.643,107.629
02-08-2019 02:00,102.174,10.12083333,3.87725,2,106.502,106.643
02-08-2019 03:00,99.678,10.44833333,4.256416667,3,102.174,106.502
02-08-2019 04:00,105.29,10.4725,4.487333333,4,99.678,102.174
02-08-2019 05:00,105.812,10.54166667,5.702916667,5,105.29,99.678
02-08-2019 06:00,106.831,10.38583333,2.799333333,6,105.812,105.29
02-08-2019 07:00,355.431,10.7075,7.75025,7,106.831,105.812
02-08-2019 08:00,259.547,11.38083333,36.25083333,8,355.431,106.831
02-08-2019 09:00,276.84,11.9775,100.8291667,9,259.547,355.431
02-08-2019 10:00,307.748,12.28583333,177.3333333,10,276.84,259.547
02-08-2019 11:00,316.591,13.14416667,415.0916667,11,307.748,276.84
02-08-2019 12:00,333.987,14.14666667,575.35,12,316.591,307.748
02-08-2019 13:00,345.502,14.2225,626.4833333,13,333.987,316.591
02-08-2019 14:00,371.251,14.09583333,453.3,14,345.502,333.987
02-08-2019 15:00,350.44,14.59416667,363.8583333,15,371.251,345.502
02-08-2019 16:00,343.969,14.7825,235.6333333,16,350.44,371.251
02-08-2019 17:00,309.592,13.33,49.07008333,17,343.969,350.44
02-08-2019 18:00,274.248,12.01833333,2.6005,18,309.592,343.969
02-08-2019 19:00,134.83,11.76916667,2.3655,19,274.248,309.592
02-08-2019 20:00,104.811,11.40583333,4.394416667,20,134.83,274.248
02-08-2019 21:00,88.286,11.23416667,5.160416667,21,104.811,134.83
02-08-2019 22:00,88.887,11.24583333,5.185666667,22,88.286,104.811
02-08-2019 23:00,88.228,11.4125,4.8785,23,88.887,88.286
02-09-2019 00:00,95.718,11.37666667,5.273916667,0,88.228,88.887
02-09-2019 01:00,96.635,11.0525,5.5515,1,95.718,88.228
02-09-2019 02:00,94.411,11.30666667,7.02325,2,96.635,95.718
02-09-2019 03:00,95.339,11.4925,3.794583333,3,94.411,96.635
02-09-2019 04:00,96.006,11.36916667,5.50925,4,95.339,94.411
02-09-2019 05:00,94.875,11.32,5.052333333,5,96.006,95.339
02-09-2019 06:00,103.611,10.68666667,5.864166667,6,94.875,96.006
02-09-2019 07:00,388.777,10.51083333,8.410166667,7,103.611,94.875
02-09-2019 08:00,330.878,11.05583333,66.69166667,8,388.777,103.611
02-09-2019 09:00,364.24,12.09166667,187.5166667,9,330.878,388.777
02-09-2019 10:00,396.478,12.685,356.7083333,10,364.24,330.878
02-09-2019 11:00,482.023,14.12083333,571.5583333,11,396.478,364.24
02-09-2019 12:00,487.244,14.25083333,403.9416667,12,482.023,396.478
02-09-2019 13:00,483.104,14.28083333,503.9583333,13,487.244,482.023
02-09-2019 14:00,488.16,13.91333333,334.625,14,483.104,487.244
02-09-2019 15:00,504.957,14.24916667,383.875,15,488.16,483.104
02-09-2019 16:00,486.699,13.65083333,241.4333333,16,504.957,488.16
02-09-2019 17:00,485.71,12.59916667,42.45475,17,486.699,504.957
02-09-2019 18:00,451.337,12.3425,8.381333333,18,485.71,486.699
02-09-2019 19:00,186.419,12.37166667,3.819166667,19,451.337,485.71
02-09-2019 20:00,131.441,12.46083333,2.799,20,186.419,451.337
02-09-2019 21:00,106.482,12.2675,5.278166667,21,131.441,186.419
02-09-2019 22:00,110.35,12.145,5.39625,22,106.482,131.441
02-09-2019 23:00,107.096,12.0075,4.985333333,23,110.35,106.482
02-10-2019 00:00,109.035,12.25916667,4.265333333,0,107.096,110.35
02-10-2019 01:00,105.72,12.37833333,7.239583333,1,109.035,107.096
02-10-2019 02:00,110.304,12.14166667,4.874333333,2,105.72,109.035
02-10-2019 03:00,104.366,12.06166667,5.636416667,3,110.304,105.72
02-10-2019 04:00,107.77,12.125,5.244,4,104.366,110.304
02-10-2019 05:00,114.713,12.27666667,7.567166667,5,107.77,104.366
02-10-2019 06:00,122.74,12.36916667,4.88125,6,114.713,107.77
02-10-2019 07:00,401.273,12.52333333,5.139333333,7,122.74,114.713
02-10-2019 08:00,334.47,12.7375,28.84916667,8,401.273,122.74
02-10-2019 09:00,381.877,13.31166667,120.6308333,9,334.47,401.273
02-10-2019 10:00,426.175,14.05,292.5166667,10,381.877,334.47
02-10-2019 11:00,432.891,14.22,296.7166667,11,426.175,381.877
02-10-2019 12:00,451.103,14.30916667,327.0833333,12,432.891,426.175
02-10-2019 13:00,463.473,14.04583333,103.3933333,13,451.103,432.891
02-10-2019 14:00,476.269,14.34333333,144.225,14,463.473,451.103
02-10-2019 15:00,493.239,14.0475,83.34666667,15,476.269,463.473
02-10-2019 16:00,480.995,13.64666667,32.31666667,16,493.239,476.269
02-10-2019 17:00,457.892,13.60083333,6.264166667,17,480.995,493.239
02-10-2019 18:00,413.575,13.66166667,2.672083333,18,457.892,480.995
02-10-2019 19:00,231.165,13.61666667,2.014416667,19,413.575,457.892
02-10-2019 20:00,142.619,13.13416667,1.982166667,20,231.165,413.575
02-10-2019 21:00,119.612,12.095,1.97525,21,142.619,231.165
02-10-2019 22:00,114.747,11.53333333,2.407166667,22,119.612,142.619
02-10-2019 23:00,115.989,10.9775,3.79225,23,114.747,119.612
02-11-2019 00:00,105.452,10.34166667,4.548916667,0,115.989,114.747
02-11-2019 01:00,101.065,10.0175,4.33175,1,105.452,115.989
02-11-2019 02:00,102.668,9.728333333,3.455333333,2,101.065,105.452
02-11-2019 03:00,106.521,9.5025,3.594166667,3,102.668,101.065
02-11-2019 04:00,104.633,9.264166667,3.257333333,4,106.521,102.668
02-11-2019 05:00,106.242,9.401666667,3.068166667,5,104.633,106.521
02-11-2019 06:00,115.174,9.179166667,3.188083333,6,106.242,104.633
02-11-2019 07:00,116.721,9.128333333,13.68716667,7,115.174,106.242
02-11-2019 08:00,121.849,9.6725,143.9683333,8,116.721,115.174
02-11-2019 09:00,136.111,10.39166667,321.5416667,9,121.849,116.721
02-11-2019 10:00,148.734,11.48416667,476.4333333,10,136.111,121.849
02-11-2019 11:00,138.011,12.59666667,581.3916667,11,148.734,136.111
02-11-2019 12:00,140.589,13.49166667,633.0833333,12,138.011,148.734
02-11-2019 13:00,127.986,14.27083333,624.0416667,13,140.589,138.011
02-11-2019 14:00,121.755,15.01166667,548.3666667,14,127.986,140.589
02-11-2019 15:00,122.651,15.23,425.125,15,121.755,127.986
02-11-2019 16:00,118.089,14.75,259.225,16,122.651,121.755
02-11-2019 17:00,125.692,13.54333333,84.15416667,17,118.089,122.651
02-11-2019 18:00,121.296,11.7375,3.246916667,18,125.692,118.089
02-11-2019 19:00,118.314,11.01416667,1.975583333,19,121.296,125.692
02-11-2019 20:00,109.509,10.54666667,2.317166667,20,118.314,121.296
02-11-2019 21:00,107.107,10.54583333,3.330333333,21,109.509,118.314
02-11-2019 22:00,109.394,10.57833333,2.58025,22,107.107,109.509
02-11-2019 23:00,107.839,10.82833333,2.181,23,109.394,107.107
02-12-2019 00:00,97.678,10.16166667,2.077083333,0,107.839,109.394
02-12-2019 01:00,99.072,10.08833333,2.35675,1,97.678,107.839
02-12-2019 02:00,101.456,10.22833333,2.762916667,2,99.072,97.678
02-12-2019 03:00,98.884,9.675,2.855083333,3,101.456,99.072
02-12-2019 04:00,99.08,9.433333333,2.6475,4,98.884,101.456
02-12-2019 05:00,103.551,9.188333333,2.571666667,5,99.08,98.884
02-12-2019 06:00,136.917,9.195,1.736,6,103.551,99.08
02-12-2019 07:00,173.805,8.988333333,13.738,7,136.917,103.551
02-12-2019 08:00,214.321,9.075,147.1566667,8,173.805,136.917
02-12-2019 09:00,359.979,9.814166667,325.2333333,9,214.321,173.805
02-12-2019 10:00,313.389,10.0075,477.7083333,10,359.979,214.321
02-12-2019 11:00,320.299,10.985,577.7916667,11,313.389,359.979
02-12-2019 12:00,336.335,12.48916667,627.4833333,12,320.299,313.389
02-12-2019 13:00,321.505,14.70083333,617.3333333,13,336.335,320.299
02-12-2019 14:00,333.342,16.785,544.95,14,321.505,336.335
02-12-2019 15:00,324.855,18.01416667,419.5916667,15,333.342,321.505
02-12-2019 16:00,297.614,18.12166667,252.2916667,16,324.855,333.342
02-12-2019 17:00,262.575,17.64666667,81.4525,17,297.614,324.855
02-12-2019 18:00,232.837,16.33666667,2.888166667,18,262.575,297.614
02-12-2019 19:00,169.674,15.4,0.913583333,19,232.837,262.575
02-12-2019 20:00,138.979,14.63416667,0.992083333,20,169.674,232.837
02-12-2019 21:00,117.318,14.0575,1.19275,21,138.979,169.674
02-12-2019 22:00,115.42,13.42833333,0.9325,22,117.318,138.979
02-12-2019 23:00,111.631,12.76416667,0.696916667,23,115.42,117.318
13-02-2019 00:00,111.006,12.0125,0.7155,0,111.631,115.42
13-02-2019 01:00,108.215,11.55666667,0.696916667,1,111.006,111.631
13-02-2019 02:00,108.265,11.12,0.909416667,2,108.215,111.006
13-02-2019 03:00,110.914,10.3425,0.941666667,3,108.265,108.215
13-02-2019 04:00,107.119,10.01083333,0.678583333,4,110.914,108.265
13-02-2019 05:00,108.069,9.765,0.941583333,5,107.119,110.914
13-02-2019 06:00,113.858,9.489166667,1.057166667,6,108.069,107.119
13-02-2019 07:00,160.452,9.2,13.28183333,7,113.858,108.069
13-02-2019 08:00,205.505,9.353333333,142.5625,8,160.452,113.858
13-02-2019 09:00,244.011,10.25,321.4666667,9,205.505,160.452
13-02-2019 10:00,249.121,10.63166667,476.1166667,10,244.011,205.505
13-02-2019 11:00,336.624,12.85333333,581.1916667,11,249.121,244.011
13-02-2019 12:00,292.503,14.84083333,630.325,12,336.624,249.121
13-02-2019 13:00,281.482,16.36333333,615.1,13,292.503,336.624
13-02-2019 14:00,289.317,16.88083333,542.55,14,281.482,292.503
13-02-2019 15:00,279.266,17.62083333,420.1416667,15,289.317,281.482
13-02-2019 16:00,251.704,18.02833333,255.0666667,16,279.266,289.317
13-02-2019 17:00,243.072,17.645,82.64,17,251.704,279.266
13-02-2019 18:00,212.029,16.09583333,3.436666667,18,243.072,251.704
13-02-2019 19:00,167.942,15.78083333,1.543583333,19,212.029,243.072
13-02-2019 20:00,144.149,15.3,1.45825,20,167.942,212.029
13-02-2019 21:00,119.148,15.005,1.601333333,21,144.149,167.942
13-02-2019 22:00,113.693,14.25,1.980166667,22,119.148,144.149
13-02-2019 23:00,109.576,13.1275,1.86725,23,113.693,119.148
14-02-2019 00:00,109.239,12.34833333,2.53625,0,109.576,113.693
14-02-2019 01:00,106.643,11.23583333,2.284833333,1,109.239,109.576
14-02-2019 02:00,107.682,10.37583333,2.38875,2,106.643,109.239
14-02-2019 03:00,108.729,9.8375,3.524083333,3,107.682,106.643
14-02-2019 04:00,107.579,9.356666667,2.781583333,4,108.729,107.682
14-02-2019 05:00,110.481,9.4675,3.314666667,5,107.579,108.729
14-02-2019 06:00,109.392,9.715833333,2.844166667,6,110.481,107.579
14-02-2019 07:00,159.689,9.6775,13.58375,7,109.392,110.481
14-02-2019 08:00,207.828,10.36,145.15,8,159.689,109.392
14-02-2019 09:00,230.939,10.82916667,323.025,9,207.828,159.689
14-02-2019 10:00,260.494,11.95916667,477.7833333,10,230.939,207.828
14-02-2019 11:00,341.278,12.99166667,586.8833333,11,260.494,230.939
14-02-2019 12:00,274.221,14.29666667,639.575,12,341.278,260.494
14-02-2019 13:00,279.979,16.2025,630.6166667,13,274.221,341.278
14-02-2019 14:00,296.148,17.3375,558.6583333,14,279.979,274.221
14-02-2019 15:00,279.224,18.22,428.9833333,15,296.148,279.979
14-02-2019 16:00,251.616,18.40166667,259.6166667,16,279.224,296.148
14-02-2019 17:00,233.419,17.74416667,83.8175,17,251.616,279.224
14-02-2019 18:00,208.081,16.5975,2.59,18,233.419,251.616
14-02-2019 19:00,161.012,15.31,1.0775,19,208.081,233.419
14-02-2019 20:00,132.216,13.97083333,1.455833333,20,161.012,208.081
14-02-2019 21:00,118.937,13.30333333,2.369916667,21,132.216,161.012
14-02-2019 22:00,107.943,12.96416667,2.213166667,22,118.937,132.216
14-02-2019 23:00,107.13,12.39583333,2.285,23,107.943,118.937
15-02-2019 00:00,111.512,11.6775,2.178583333,0,107.13,107.943
15-02-2019 01:00,108.273,11.12,3.537666667,1,111.512,107.13
15-02-2019 02:00,110.707,10.795,3.607166667,2,108.273,111.512
15-02-2019 03:00,109.162,10.49583333,2.824916667,3,110.707,108.273
15-02-2019 04:00,106.858,10.1625,3.0695,4,109.162,110.707
15-02-2019 05:00,109.127,9.469166667,3.02525,5,106.858,109.162
15-02-2019 06:00,114.291,9.325833333,2.9795,6,109.127,106.858
15-02-2019 07:00,151.053,9.366666667,13.00225,7,114.291,109.127
15-02-2019 08:00,199.05,9.350833333,78.97,8,151.053,114.291
15-02-2019 09:00,233.592,10.12833333,241.5333333,9,199.05,151.053
15-02-2019 10:00,247.457,11.10583333,323.0583333,10,233.592,199.05
15-02-2019 11:00,335.279,11.5625,346.9333333,11,247.457,233.592
15-02-2019 12:00,272.171,13.31583333,436.575,12,335.279,247.457
15-02-2019 13:00,281.52,14.74083333,440.5416667,13,272.171,335.279
15-02-2019 14:00,280.834,15.44833333,381.3,14,281.52,272.171
15-02-2019 15:00,268.728,16.1075,245.675,15,280.834,281.52
15-02-2019 16:00,254.852,16.24,162.5333333,16,268.728,280.834
15-02-2019 17:00,236.915,16.25666667,58.08166667,17,254.852,268.728
15-02-2019 18:00,209.645,15.935,2.088083333,18,236.915,254.852
15-02-2019 19:00,156.281,15.485,0.6855,19,209.645,236.915
15-02-2019 20:00,138.207,14.62833333,1.001333333,20,156.281,209.645
15-02-2019 21:00,114.245,14.345,0.772916667,21,138.207,156.281
15-02-2019 22:00,103.811,14.38333333,0.885916667,22,114.245,138.207
15-02-2019 23:00,103.42,14.33,0.786833333,23,103.811,114.245
16-02-2019 00:00,107.149,13.57833333,0.906833333,0,103.42,103.811
16-02-2019 01:00,102.327,12.8675,1.707666667,1,107.149,103.42
16-02-2019 02:00,102.239,12.84833333,0.957833333,2,102.327,107.149
16-02-2019 03:00,106.333,12.98583333,0.826166667,3,102.239,102.327
16-02-2019 04:00,100.407,12.01916667,0.7015,4,106.333,102.239
16-02-2019 05:00,100.698,11.6075,1.10775,5,100.407,106.333
16-02-2019 06:00,101.775,11.315,0.7225,6,100.698,100.407
16-02-2019 07:00,120.125,11.1075,8.567916667,7,101.775,100.698
16-02-2019 08:00,122.95,11.1775,135.1833333,8,120.125,101.775
16-02-2019 09:00,125.519,11.36583333,380.075,9,122.95,120.125
16-02-2019 10:00,129.785,11.66666667,495.275,10,125.519,122.95
16-02-2019 11:00,126.186,12.765,596.75,11,129.785,125.519
16-02-2019 12:00,126.565,15.40416667,630.975,12,126.186,129.785
16-02-2019 13:00,126.132,16.38833333,630.85,13,126.565,126.186
16-02-2019 14:00,123.169,17.33916667,555.7083333,14,126.132,126.565
16-02-2019 15:00,130.617,17.64416667,434.0166667,15,123.169,126.132
16-02-2019 16:00,135.704,17.09666667,263.4583333,16,130.617,123.169
16-02-2019 17:00,133.561,15.21416667,83.2075,17,135.704,130.617
16-02-2019 18:00,129.958,13.53083333,4.473,18,133.561,135.704
16-02-2019 19:00,127.83,13.145,2.828833333,19,129.958,133.561
16-02-2019 20:00,127.228,12.96916667,2.4645,20,127.83,129.958
16-02-2019 21:00,105.562,12.81916667,2.8595,21,127.228,127.83
16-02-2019 22:00,102.971,12.5125,2.21575,22,105.562,127.228
16-02-2019 23:00,106.571,12.35833333,2.9565,23,102.971,105.562
17-02-2019 00:00,103.431,11.83666667,2.56875,0,106.571,102.971
17-02-2019 01:00,101.434,11.705,2.247833333,1,103.431,106.571
17-02-2019 02:00,103.109,11.49583333,2.797166667,2,101.434,103.431
17-02-2019 03:00,100.694,10.15833333,3.24275,3,103.109,101.434
17-02-2019 04:00,99.828,9.739166667,2.504083333,4,100.694,103.109
17-02-2019 05:00,99.272,9.645,3.122833333,5,99.828,100.694
17-02-2019 06:00,104.071,9.268333333,3.938166667,6,99.272,99.828
17-02-2019 07:00,101.15,8.700833333,15.10758333,7,104.071,99.272
17-02-2019 08:00,100.161,8.336666667,102.3833333,8,101.15,104.071
17-02-2019 09:00,108.008,7.928333333,215.3,9,100.161,101.15
17-02-2019 10:00,103.55,9.026666667,404.6333333,10,108.008,100.161
17-02-2019 11:00,104.294,10.69416667,546.15,11,103.55,108.008
17-02-2019 12:00,104.784,13.79416667,614.575,12,104.294,103.55
17-02-2019 13:00,109.561,15.86,538.3333333,13,104.784,104.294
17-02-2019 14:00,104.133,15.56083333,356.0666667,14,109.561,104.784
17-02-2019 15:00,108.349,14.4575,131.1916667,15,104.133,109.561
17-02-2019 16:00,112.681,14.47333333,138.4308333,16,108.349,104.133
17-02-2019 17:00,112.29,13.765,15.682,17,112.681,108.349
17-02-2019 18:00,111.531,13.23083333,11.09558333,18,112.29,112.681
17-02-2019 19:00,112.282,13.15666667,1.398333333,19,111.531,112.29
17-02-2019 20:00,104.777,13.23583333,1.573833333,20,112.282,111.531
17-02-2019 21:00,104.987,12.99916667,2.083833333,21,104.777,112.282
17-02-2019 22:00,108.043,12.2925,1.7955,22,104.987,104.777
17-02-2019 23:00,104.52,12.16083333,1.731,23,108.043,104.987
18-02-2019 00:00,103.044,11.46,3.139166667,0,104.52,108.043
18-02-2019 01:00,101.269,10.7375,1.756416667,1,103.044,104.52
18-02-2019 02:00,103.128,9.9275,2.093333333,2,101.269,103.044
18-02-2019 03:00,101.008,9.808333333,2.66325,3,103.128,101.269
18-02-2019 04:00,100.023,9.448333333,1.3595,4,101.008,103.128
18-02-2019 05:00,101.189,9.171666667,1.934416667,5,100.023,101.008
18-02-2019 06:00,109.242,9.245,1.983166667,6,101.189,100.023
18-02-2019 07:00,151.516,9.460833333,13.23083333,7,109.242,101.189
18-02-2019 08:00,192.893,9.8525,80.92916667,8,151.516,109.242
18-02-2019 09:00,235.555,10.28666667,162.5166667,9,192.893,151.516
18-02-2019 10:00,271.799,10.84166667,129.3341667,10,235.555,192.893
18-02-2019 11:00,378.553,11.61583333,221.275,11,271.799,235.555
18-02-2019 12:00,313.659,11.72166667,93.4625,12,378.553,271.799
18-02-2019 13:00,321.31,11.5875,122.4166667,13,313.659,378.553
18-02-2019 14:00,324.526,11.14916667,132.1333333,14,321.31,313.659
18-02-2019 15:00,320.356,11.13666667,106.4083333,15,324.526,321.31
18-02-2019 16:00,289.283,11.035,65.41166667,16,320.356,324.526
18-02-2019 17:00,274.662,10.33416667,21.73083333,17,289.283,320.356
